Date,HoursOfSun,City,District,Season,Sun_Rise,Sun_Set,Moon_Rise,Moon_Set,Moon_Phase,Moon_Age,Temperature_Minimum_Value,Temperature_Maximum_Value,RealFeelTemperature_Minimum_Value,RealFeelTemperature_Minimum_Phrase,RealFeelTemperature_Maximum_Value,RealFeelTemperature_Maximum_Phrase,RealFeelTemperatureShade_Minimum_Value,RealFeelTemperatureShade_Minimum_Phrase,RealFeelTemperatureShade_Maximum_Value,RealFeelTemperatureShade_Maximum_Phrase,DegreeDaySummary_Heating_Value,DegreeDaySummary_Cooling_Value,Day_IconPhrase,Day_HasPrecipitation,Day_ShortPhrase,Day_LongPhrase,Day_PrecipitationProbability,Day_ThunderstormProbability,Day_RainProbability,Day_SnowProbability,Day_IceProbability,Day_Wind_Speed_Value,Day_Wind_Direction_Degrees,Day_Wind_Direction_Localized,Day_WindGust_Speed_Value,Day_WindGust_Direction_Degrees,Day_WindGust_Direction_Localized,Day_TotalLiquid_Value,Day_Rain_Value,Day_Snow_Value,Day_Ice_Value,Day_HoursOfPrecipitation,Day_HoursOfRain,Day_HoursOfSnow,Day_HoursOfIce,Day_CloudCover,Day_Evapotranspiration_Value,Day_SolarIrradiance_Value,Day_RelativeHumidity_Minimum,Day_RelativeHumidity_Maximum,Day_RelativeHumidity_Average,Day_WetBulbTemperature_Minimum_Value,Day_WetBulbTemperature_Maximum_Value,Day_WetBulbTemperature_Average_Value,Day_WetBulbGlobeTemperature_Minimum_Value,Day_WetBulbGlobeTemperature_Maximum_Value,Day_WetBulbGlobeTemperature_Average_Value,Night_IconPhrase,Night_HasPrecipitation,Night_ShortPhrase,Night_LongPhrase,Night_PrecipitationProbability,Night_ThunderstormProbability,Night_RainProbability,Night_SnowProbability,Night_IceProbability,Night_Wind_Speed_Value,Night_Wind_Direction_Degrees,Night_Wind_Direction_Localized,Night_WindGust_Speed_Value,Night_WindGust_Direction_Degrees,Night_WindGust_Direction_Localized,Night_TotalLiquid_Value,Night_Rain_Value,Night_Snow_Value,Night_Ice_Value,Night_HoursOfPrecipitation,Night_HoursOfRain,Night_HoursOfSnow,Night_HoursOfIce,Night_CloudCover,Night_Evapotranspiration_Value,Night_SolarIrradiance_Value,Night_RelativeHumidity_Minimum,Night_RelativeHumidity_Maximum,Night_RelativeHumidity_Average,Night_WetBulbTemperature_Minimum_Value,Night_WetBulbTemperature_Maximum_Value,Night_WetBulbTemperature_Average_Value,Night_WetBulbGlobeTemperature_Minimum_Value,Night_WetBulbGlobeTemperature_Maximum_Value,Night_WetBulbGlobeTemperature_Average_Value,AirAndPollen_AirQuality,AirAndPollen_Grass,AirAndPollen_Mold,AirAndPollen_Ragweed,AirAndPollen_Tree,AirAndPollen_UVIndex,Day_PrecipitationType,Day_PrecipitationIntensity
2024-11-01 19:16:18.922944,10.4,Izmir,Izmir Bayındır,Autumn,2024-11-01T07:36:00+03:00,2024-11-01T18:10:00+03:00,2024-11-01T07:27:00+03:00,2024-11-01T17:54:00+03:00,New,0,7.22,22.22,9.44,Chilly,22.22,Pleasant,9.44,Chilly,21.11,Pleasant,-14.44,-17.78,Sunny,False,Abundant sunshine and nice,Abundant sunshine and nice,0,0,0,0,0,7.4,351,N,22.21,36,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2.54,4292.9,35,73,46,7.78,13.33,11.67,10.0,17.78,15.0,Mostly clear,False,Mainly clear and cool,Clear to partly cloudy and cool,0,0,0,0,0,5.63,13,NNE,20.44,336,NNW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0.0,0.0,46,78,69,7.22,12.22,8.89,8.89,15.0,11.11,Good,Low,Low,Low,Low,Moderate,,
2024-11-01 19:16:18.928927,10.5,Izmir,Izmir Selcuk,Autumn,2024-11-01T07:37:00+03:00,2024-11-01T18:11:00+03:00,2024-11-01T07:27:00+03:00,2024-11-01T17:55:00+03:00,New,0,10.56,20.56,10.0,Chilly,21.67,Pleasant,10.0,Chilly,18.89,Pleasant,-15.0,-17.78,Sunny,False,Nice with plenty of sun,Nice with plenty of sun,0,0,0,0,0,9.33,4,N,24.14,23,NNE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.794,4364.8,35,64,44,8.33,12.78,11.11,10.56,16.67,15.0,Mostly clear,False,Clear to partly cloudy,Clear to partly cloudy,0,0,0,0,0,9.33,24,NNE,16.74,300,WNW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.254,0.0,57,68,62,8.33,12.78,10.0,10.0,15.56,11.67,Good,Low,Low,Low,Low,Moderate,,
2024-11-01 19:16:18.934482,10.1,Izmir,Izmir Foca,Autumn,2024-11-01T07:40:00+03:00,2024-11-01T18:12:00+03:00,2024-11-01T07:31:00+03:00,2024-11-01T17:56:00+03:00,New,0,10.56,20.56,10.56,Chilly,20.56,Pleasant,10.56,Chilly,18.89,Pleasant,-15.0,-17.78,Sunny,False,Sunny and delightful,Sunny and delightful,0,0,0,0,0,13.04,54,NE,31.54,51,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2.54,4252.0,35,68,48,8.33,12.22,10.56,9.44,16.11,13.33,Mostly clear,False,Clear to partly cloudy,Clear to partly cloudy,0,0,0,0,0,11.1,78,ENE,24.14,329,NNW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0.7619999999999999,0.0,42,61,52,8.33,11.11,9.44,9.44,15.0,12.22,Good,Low,Low,Low,Low,Moderate,,
2024-11-01 19:16:18.940008,10.1,Izmir,Izmir Guzelbahce,Autumn,2024-11-01T07:39:00+03:00,2024-11-01T18:12:00+03:00,2024-11-01T07:30:00+03:00,2024-11-01T17:56:00+03:00,New,0,8.89,22.78,9.44,Chilly,23.33,Pleasant,9.44,Chilly,21.67,Pleasant,-15.0,-17.78,Mostly cloudy,False,Sun yielding to clouds,Sun yielding to clouds,0,0,0,0,0,9.33,21,NNE,22.21,298,WNW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2.794,4283.1,32,69,48,10.0,13.89,12.78,12.78,17.78,16.11,Mostly clear,False,Clear to partly cloudy,Clear to partly cloudy,0,0,0,0,0,9.33,41,NE,20.44,311,NW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,0.254,0.0,50,79,68,8.33,13.89,10.56,10.0,16.11,12.22,Good,Low,Low,Low,Low,Moderate,,
2024-11-01 19:16:18.945033,7.8,Izmir,Izmir Kınık,Autumn,2024-11-01T07:39:00+03:00,2024-11-01T18:09:00+03:00,2024-11-01T07:30:00+03:00,2024-11-01T17:53:00+03:00,New,0,7.22,20.56,7.22,Chilly,20.0,Pleasant,7.22,Chilly,19.44,Pleasant,-13.33,-17.78,Mostly sunny,False,Partly to mostly sunny,Partly to mostly sunny,0,0,0,0,0,16.74,33,NNE,44.42,30,NNE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,2.2859999999999996,4019.2,40,92,61,7.78,12.78,11.11,8.33,16.67,13.33,Mostly cloudy,False,Becoming cloudy; chilly,Chilly with increasing amounts of clouds,1,0,1,0,0,11.1,28,NNE,25.91,17,NNE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43,0.254,0.0,61,92,84,7.22,11.11,8.89,7.78,13.33,10.0,Good,Low,Low,Low,Low,Moderate,,
2024-11-01 19:16:18.951170,10.5,Izmir,Izmir Beydagi,Autumn,2024-11-01T07:33:00+03:00,2024-11-01T18:07:00+03:00,2024-11-01T07:24:00+03:00,2024-11-01T17:52:00+03:00,New,0,10.0,21.11,10.0,Chilly,22.78,Pleasant,10.0,Chilly,20.0,Pleasant,-15.0,-17.78,Sunny,False,Pleasant with plenty of sun,Pleasant with plenty of sun,0,0,0,0,0,9.33,81,E,24.14,344,NNW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.794,4338.9,32,61,42,7.22,12.22,10.56,9.44,16.67,14.44,Clear,False,Clear,Clear,0,0,0,0,0,7.4,97,E,16.74,350,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.254,0.0,41,63,56,7.22,10.56,7.78,9.44,13.89,10.56,Good,Low,Low,Low,Low,Moderate,,
2024-11-01 19:16:18.958686,10.3,Izmir,Izmir Karaburun,Autumn,2024-11-01T07:41:00+03:00,2024-11-01T18:13:00+03:00,2024-11-01T07:32:00+03:00,2024-11-01T17:57:00+03:00,New,0,11.67,19.44,11.67,Cool,19.44,Pleasant,11.67,Cool,17.78,Pleasant,-15.0,-17.78,Mostly cloudy,False,Increasing clouds,Sun giving way to increasing clouds,0,0,0,0,0,18.51,14,NNE,40.72,26,NNE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2.54,4288.9,47,73,56,10.56,13.33,12.22,11.67,16.11,14.44,Mostly clear,False,Clear to partly cloudy,Clear to partly cloudy,0,0,0,0,0,13.04,10,N,29.61,337,NNW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0.508,0.0,54,77,66,10.56,13.33,12.22,11.67,15.56,13.89,Good,Low,Low,Low,Low,Moderate,,
2024-11-01 19:16:18.964253,6.8,Kütahya,,Autumn,2024-11-01T07:29:00+03:00,2024-11-01T17:58:00+03:00,2024-11-01T07:19:00+03:00,2024-11-01T17:42:00+03:00,New,0,3.89,17.22,5.0,Chilly,18.89,Pleasant,5.0,Chilly,17.22,Pleasant,-10.0,-17.78,Intermittent clouds,False,Clouds yielding to sun,Clouds yielding to sun,1,0,1,0,0,3.7,57,ENE,20.44,86,E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,1.5239999999999998,3410.1,40,96,64,3.89,10.56,6.67,4.44,13.89,8.89,Mostly clear,False,Clear to partly cloudy,Clear to partly cloudy,1,0,1,0,0,3.7,124,SE,11.1,162,SSE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,0.0,0.0,62,86,78,3.33,8.89,6.11,4.44,10.56,7.78,Good,Low,Low,Low,Low,Moderate,,
2024-11-01 19:16:18.971245,7.8,Kütahya,Kütahya Tavsanlı,Autumn,2024-11-01T07:31:00+03:00,2024-11-01T18:00:00+03:00,2024-11-01T07:22:00+03:00,2024-11-01T17:43:00+03:00,New,0,2.22,16.67,2.22,Cold,18.33,Pleasant,2.22,Cold,15.56,Cool,-8.89,-17.78,Partly sunny,False,Partly sunny and delightful,Partly sunny and delightful,1,0,1,0,0,11.1,94,E,29.61,108,ESE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,2.032,4053.6,38,84,55,2.78,10.0,7.78,3.89,13.33,10.0,Mostly clear,False,Clear to partly cloudy,Clear to partly cloudy,1,0,1,0,0,7.4,115,ESE,20.44,49,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,0.0,0.0,54,88,80,2.22,7.78,3.89,2.78,10.56,5.56,Good,Low,Low,Low,Low,Moderate,,
2024-11-01 19:16:18.976233,9.0,Kütahya,Kütahya Simav,Autumn,2024-11-01T07:32:00+03:00,2024-11-01T18:03:00+03:00,2024-11-01T07:23:00+03:00,2024-11-01T17:46:00+03:00,New,0,2.78,16.11,2.78,Cold,18.33,Pleasant,2.78,Cold,15.56,Cool,-8.89,-17.78,Mostly sunny,False,Mostly sunny and delightful,Mostly sunny and delightful,0,0,0,0,0,9.33,57,ENE,22.21,59,ENE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,2.2859999999999996,4184.6,33,82,51,2.22,9.44,6.67,3.33,12.78,9.44,Mostly clear,False,Clear to partly cloudy,Clear to partly cloudy,1,0,1,0,0,7.4,60,ENE,18.51,47,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0.0,0.0,46,83,73,2.22,6.67,3.89,2.78,8.89,5.0,Good,Low,Low,Low,Low,Moderate,,
2024-11-01 19:16:18.982348,10.0,Kütahya,Kütahya Gediz,Autumn,2024-11-01T07:30:00+03:00,2024-11-01T18:01:00+03:00,2024-11-01T07:21:00+03:00,2024-11-01T17:45:00+03:00,New,0,4.44,19.44,4.44,Chilly,20.56,Pleasant,4.44,Chilly,18.33,Pleasant,-11.11,-17.78,Sunny,False,Sunny and nice,Sunny and nice,0,0,0,0,0,9.33,50,NE,25.91,26,NNE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2.2859999999999996,4225.0,31,84,50,5.0,11.11,8.89,6.11,15.56,12.22,Mostly clear,False,Clear to partly cloudy,Clear to partly cloudy,0,0,0,0,0,9.33,65,ENE,16.74,68,ENE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,0.0,0.0,49,84,74,3.89,8.33,5.56,5.0,11.11,7.22,Good,Low,Low,Low,Low,Moderate,,
2024-11-01 19:16:18.988909,7.8,Kütahya,Kütahya Emet,Autumn,2024-11-01T07:31:00+03:00,2024-11-01T18:01:00+03:00,2024-11-01T07:22:00+03:00,2024-11-01T17:45:00+03:00,New,0,2.22,16.67,2.22,Cold,18.33,Pleasant,2.22,Cold,15.56,Cool,-8.89,-17.78,Partly sunny,False,Partly sunny and delightful,Partly sunny and delightful,1,0,1,0,0,11.1,94,E,29.61,108,ESE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,2.032,4053.6,38,84,55,2.78,10.0,7.78,3.89,13.33,10.0,Mostly clear,False,Clear to partly cloudy,Clear to partly cloudy,1,0,1,0,0,7.4,115,ESE,20.44,49,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,0.0,0.0,54,88,80,2.22,7.78,3.89,2.78,10.56,5.56,Good,Low,Low,Low,Low,Moderate,,
2024-11-01 19:16:18.994471,9.2,Kütahya,Kütahya Altıntas,Autumn,2024-11-01T07:28:00+03:00,2024-11-01T17:58:00+03:00,2024-11-01T07:18:00+03:00,2024-11-01T17:42:00+03:00,New,0,0.56,15.56,1.67,Cold,16.11,Cool,1.67,Cold,14.44,Cool,-7.22,-17.78,Mostly sunny,False,Mostly sunny,Mostly sunny,1,0,1,0,0,9.33,83,E,27.84,97,E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,2.032,4136.7,38,83,55,2.22,8.33,6.11,2.78,11.67,8.89,Mostly clear,False,Clear to partly cloudy,Clear to partly cloudy,1,0,1,0,0,7.4,94,E,18.51,58,ENE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0,54,83,76,0.56,6.11,2.78,1.11,8.33,4.44,Good,Low,Low,Low,Low,Moderate,,
2024-11-01 19:16:19.000030,8.7,Kütahya,Kütahya Domanic-kozluca,Autumn,2024-11-01T07:31:00+03:00,2024-11-01T17:59:00+03:00,2024-11-04T07:22:00+03:00,2024-11-04T17:42:00+03:00,New,0,1.67,13.89,1.67,Cold,14.44,Cool,1.67,Cold,11.67,Cool,-7.22,-17.78,Partly sunny,False,Partly sunny,Partly sunny,1,0,1,0,0,13.04,89,E,33.31,103,ESE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,1.778,4055.3,47,90,61,1.67,8.33,6.11,2.22,11.11,8.33,Partly cloudy,False,Partly cloudy,Partly cloudy,1,0,1,0,0,9.33,101,E,24.14,44,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,0.0,0.0,60,85,78,1.11,6.67,3.33,2.22,8.33,4.44,Good,Low,Low,Low,Low,Moderate,,
2024-11-01 19:16:19.008078,9.0,Kütahya,Kütahya Hisarcık,Autumn,2024-11-01T07:31:00+03:00,2024-11-01T18:01:00+03:00,2024-11-01T07:22:00+03:00,2024-11-01T17:45:00+03:00,New,0,2.78,16.11,2.78,Cold,18.33,Pleasant,2.78,Cold,15.56,Cool,-8.89,-17.78,Mostly sunny,False,Mostly sunny and delightful,Mostly sunny and delightful,0,0,0,0,0,9.33,57,ENE,22.21,59,ENE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,2.2859999999999996,4184.6,33,82,51,2.22,9.44,6.67,3.33,12.78,9.44,Mostly clear,False,Clear to partly cloudy,Clear to partly cloudy,1,0,1,0,0,7.4,60,ENE,18.51,47,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0.0,0.0,46,83,73,2.22,6.67,3.89,2.78,9.44,5.0,Good,Low,Low,Low,Low,Moderate,,
2024-11-01 19:16:19.013581,6.8,Kütahya,Kütahya Aslanapa,Autumn,2024-11-01T07:29:00+03:00,2024-11-01T17:59:00+03:00,2024-11-01T07:19:00+03:00,2024-11-01T17:42:00+03:00,New,0,3.89,17.22,5.0,Chilly,18.89,Pleasant,5.0,Chilly,17.22,Pleasant,-10.0,-17.78,Intermittent clouds,False,Clouds yielding to sun,Clouds yielding to sun,1,0,1,0,0,3.7,57,ENE,20.44,86,E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,1.5239999999999998,3410.1,40,96,64,3.89,10.56,6.67,4.44,13.89,8.89,Mostly clear,False,Clear to partly cloudy,Clear to partly cloudy,1,0,1,0,0,3.7,124,SE,11.1,162,SSE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,0.0,0.0,62,86,78,3.33,8.89,6.11,4.44,10.56,7.78,Good,Low,Low,Low,Low,Moderate,,
2024-11-01 19:16:19.020073,10.0,Kütahya,Kütahya Cavdarhisar,Autumn,2024-11-01T07:30:00+03:00,2024-11-01T18:00:00+03:00,2024-11-01T07:20:00+03:00,2024-11-01T17:44:00+03:00,New,0,4.44,19.44,4.44,Chilly,20.56,Pleasant,4.44,Chilly,18.33,Pleasant,-11.11,-17.78,Sunny,False,Sunny and nice,Sunny and nice,0,0,0,0,0,9.33,50,NE,25.91,26,NNE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2.2859999999999996,4225.0,31,84,50,5.0,11.11,8.89,6.11,15.56,12.22,Mostly clear,False,Clear to partly cloudy,Clear to partly cloudy,0,0,0,0,0,9.33,65,ENE,16.74,68,ENE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,0.0,0.0,49,84,74,3.89,8.33,5.56,5.0,11.11,7.22,Good,Low,Low,Low,Low,Moderate,,
2024-11-01 19:16:19.025578,9.4,Kütahya,Kütahya Saphane,Autumn,2024-11-01T07:31:00+03:00,2024-11-01T18:02:00+03:00,2024-11-01T07:22:00+03:00,2024-11-01T17:46:00+03:00,New,0,3.33,14.44,3.89,Cold,15.56,Cool,3.89,Cold,12.22,Cool,-8.33,-17.78,Mostly cloudy,False,Turning cloudy,Turning cloudy,0,0,0,0,0,11.1,70,ENE,24.14,65,ENE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,2.032,4193.2,32,70,45,1.67,7.22,5.0,3.33,10.56,8.33,Mostly clear,False,Clear to partly cloudy,Clear to partly cloudy,1,0,1,0,0,7.4,103,ESE,20.44,68,ENE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0.254,0.0,40,65,56,1.67,6.11,3.33,3.89,8.89,6.67,Good,Low,Low,Low,Low,Moderate,,
2024-11-01 19:16:19.031083,9.0,Kütahya,Kütahya Pazarlar,Autumn,2024-11-01T07:31:00+03:00,2024-11-01T18:02:00+03:00,2024-11-01T07:22:00+03:00,2024-11-01T17:46:00+03:00,New,0,2.78,16.11,2.78,Cold,18.33,Pleasant,2.78,Cold,15.56,Cool,-8.89,-17.78,Mostly sunny,False,Mostly sunny and delightful,Mostly sunny and delightful,0,0,0,0,0,9.33,57,ENE,22.21,59,ENE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,2.2859999999999996,4184.6,33,82,51,2.22,9.44,6.67,3.33,12.78,9.44,Mostly clear,False,Clear to partly cloudy,Clear to partly cloudy,1,0,1,0,0,7.4,60,ENE,18.51,47,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0.0,0.0,46,83,73,2.22,6.67,3.89,2.78,9.44,5.0,Good,Low,Low,Low,Low,Moderate,,
2024-11-01 19:16:19.036578,9.5,Kütahya,Kütahya Dumlupınar,Autumn,2024-11-01T07:28:00+03:00,2024-11-01T17:59:00+03:00,2024-11-01T07:18:00+03:00,2024-11-01T17:43:00+03:00,New,0,2.22,17.22,2.78,Cold,18.33,Pleasant,2.78,Cold,16.67,Cool,-8.89,-17.78,Mostly sunny,False,Mostly sunny,Mostly sunny,0,0,0,0,0,11.1,58,ENE,31.54,61,ENE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,2.2859999999999996,4237.9,36,92,55,2.78,9.44,7.22,3.33,13.33,10.0,Mostly clear,False,Clear to partly cloudy,Clear to partly cloudy,0,0,0,0,0,9.33,41,NE,20.44,56,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,0.0,0.0,50,87,78,2.22,7.78,3.89,2.78,10.56,5.56,Good,Low,Low,Low,Low,Moderate,,
2024-11-01 19:16:19.042073,10.4,Manisa,,Autumn,2024-11-01T07:38:00+03:00,2024-11-01T18:10:00+03:00,2024-11-01T07:28:00+03:00,2024-11-01T17:54:00+03:00,New,0,7.78,22.78,8.89,Chilly,23.89,Pleasant,8.89,Chilly,22.78,Pleasant,-14.44,-17.78,Mostly cloudy,False,Sun followed by clouds,Sun followed by clouds,0,0,0,0,0,3.7,58,ENE,25.91,64,ENE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2.2859999999999996,4271.0,35,71,51,10.0,13.89,12.22,11.67,18.89,15.56,Mostly clear,False,Clear to partly cloudy,Clear to partly cloudy,0,0,0,0,0,3.7,86,E,13.04,99,E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,0.0,0.0,51,88,78,7.78,11.67,9.44,8.33,15.0,10.56,Good,Low,Low,Low,Low,Moderate,,
2024-11-01 19:16:19.048574,8.7,Manisa,Manisa Akhisar,Autumn,2024-11-01T07:36:00+03:00,2024-11-01T18:08:00+03:00,2024-11-01T07:27:00+03:00,2024-11-01T17:51:00+03:00,New,0,5.56,22.22,8.33,Chilly,23.33,Pleasant,8.33,Chilly,21.11,Pleasant,-13.33,-17.78,Partly sunny,False,Partly sunny and beautiful,Partly sunny and beautiful,0,0,0,0,0,7.4,1,N,24.14,350,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,2.2859999999999996,4208.0,30,76,48,10.0,12.78,11.67,11.67,17.22,15.0,Mostly clear,False,Mainly clear and chilly,Clear to partly cloudy and chilly,0,0,0,0,0,5.63,7,N,16.74,357,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,0.254,0.0,44,83,68,6.67,11.67,9.44,7.78,15.0,11.11,Good,Low,Low,Low,Low,Moderate,,
2024-11-01 19:16:19.068581,10.4,Manisa,Manisa Turgutlu,Autumn,2024-11-01T07:36:00+03:00,2024-11-01T18:09:00+03:00,2024-11-01T07:27:00+03:00,2024-11-01T17:53:00+03:00,New,0,7.22,22.22,9.44,Chilly,22.22,Pleasant,9.44,Chilly,21.11,Pleasant,-14.44,-17.78,Sunny,False,Abundant sunshine and nice,Abundant sunshine and nice,0,0,0,0,0,7.4,351,N,22.21,36,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2.54,4292.9,35,73,46,7.78,13.33,11.67,10.0,17.78,15.0,Mostly clear,False,Mainly clear and cool,Clear to partly cloudy and cool,0,0,0,0,0,5.63,13,NNE,20.44,336,NNW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0.0,0.0,46,78,69,7.22,12.22,8.89,8.89,15.0,11.11,Good,Low,Low,Low,Low,Moderate,,
2024-11-01 19:16:19.074085,10.1,Manisa,Manisa Salihli,Autumn,2024-11-01T07:34:00+03:00,2024-11-01T18:07:00+03:00,2024-11-01T07:25:00+03:00,2024-11-01T17:51:00+03:00,New,0,7.78,20.0,8.89,Chilly,20.56,Pleasant,8.89,Chilly,18.33,Pleasant,-13.33,-17.78,Sunny,False,Sunny,Sunny,0,0,0,0,0,7.4,61,ENE,22.21,339,NNW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2.54,4256.3,33,71,44,6.67,11.11,9.44,8.89,15.56,13.33,Mostly clear,False,Clear to partly cloudy,Clear to partly cloudy,0,0,0,0,0,9.33,51,NE,14.81,348,NNW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,0.508,0.0,40,63,56,6.11,10.0,7.78,9.44,13.33,10.56,Good,Low,Low,Low,Low,Moderate,,
2024-11-01 19:16:19.079612,7.8,Manisa,Manisa Soma,Autumn,2024-11-01T07:38:00+03:00,2024-11-01T18:08:00+03:00,2024-11-01T07:29:00+03:00,2024-11-01T17:52:00+03:00,New,0,7.22,20.56,7.22,Chilly,20.0,Pleasant,7.22,Chilly,19.44,Pleasant,-13.33,-17.78,Mostly sunny,False,Partly to mostly sunny,Partly to mostly sunny,0,0,0,0,0,16.74,33,NNE,44.42,30,NNE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,2.2859999999999996,4019.2,40,92,61,7.78,12.78,11.11,8.33,16.67,13.33,Mostly cloudy,False,Becoming cloudy; chilly,Chilly with increasing amounts of clouds,1,0,1,0,0,11.1,28,NNE,25.91,17,NNE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43,0.254,0.0,61,92,84,7.22,11.11,8.89,7.78,13.33,10.0,Good,Low,Low,Low,Low,Moderate,,
2024-11-01 19:16:19.085705,10.4,Manisa,Manisa Alasehir,Autumn,2024-11-01T07:33:00+03:00,2024-11-01T18:06:00+03:00,2024-11-01T07:23:00+03:00,2024-11-01T17:50:00+03:00,New,0,8.33,22.78,8.33,Chilly,23.33,Pleasant,8.33,Chilly,21.11,Pleasant,-15.0,-17.78,Sunny,False,Beautiful with plenty of sun,Beautiful with plenty of sun,0,0,0,0,0,5.63,172,S,16.74,339,NNW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.54,4310.2,33,70,44,7.22,13.33,11.67,9.44,17.78,15.56,Mostly clear,False,Clear to partly cloudy,Clear to partly cloudy,0,0,0,0,0,5.63,239,WSW,14.81,343,NNW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0.254,0.0,42,79,64,6.67,11.67,8.89,8.33,15.56,11.11,Good,Low,Low,Low,Low,Moderate,,
2024-11-01 19:16:19.091722,10.4,Manisa,Manisa Saruhanlı,Autumn,2024-11-01T07:37:00+03:00,2024-11-01T18:09:00+03:00,2024-11-01T07:28:00+03:00,2024-11-01T17:53:00+03:00,New,0,7.78,22.78,8.89,Chilly,23.89,Pleasant,8.89,Chilly,22.78,Pleasant,-14.44,-17.78,Mostly cloudy,False,Sun followed by clouds,Sun followed by clouds,0,0,0,0,0,3.7,58,ENE,25.91,64,ENE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2.2859999999999996,4271.0,35,71,51,10.0,13.89,12.22,11.67,18.89,15.56,Mostly clear,False,Clear to partly cloudy,Clear to partly cloudy,0,0,0,0,0,3.7,86,E,13.04,99,E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,0.0,0.0,51,88,78,7.78,11.67,9.44,8.33,15.0,10.56,Good,Low,Low,Low,Low,Moderate,,
